Restaurant_ID,Outdoor_seating,WiFi,Parking,Wheelchair_accessible,Pet_friendly,Kid_friendly,Vegetarian,Vegan,Halal,Alcohol,Drive_through,24_hours,Live_music
RES001344,True,False,False,True,False,True,True,True,False,False,False,True,True
RES001345,True,True,True,True,True,True,False,False,False,False,False,False,False
RES001346,False,True,False,True,True,False,True,False,False,False,False,True,True
RES001347,True,False,False,False,False,False,True,True,True,False,False,False,False
RES001348,False,True,False,False,False,False,True,True,True,False,False,False,True
RES001349,False,False,True,False,False,False,False,False,False,False,True,False,False
RES001350,True,True,False,False,True,False,True,True,True,True,False,True,True
RES001351,True,True,True,False,False,False,False,False,False,True,False,False,True
RES001352,True,True,True,True,False,True,True,False,False,False,True,False,False
RES001353,True,True,True,False,False,True,True,False,False,False,False,True,True
RES001354,False,False,True,True,True,False,False,True,True,False,False,True,True
RES001355,False,False,True,False,False,False,True,True,False,True,False,True,False
RES001356,True,False,False,True,True,False,False,False,False,True,True,False,True
RES001357,False,False,True,True,True,False,False,False,False,False,False,False,False
RES001358,True,False,False,False,False,False,False,False,True,True,True,False,False
RES001359,True,False,True,False,True,True,False,True,False,False,True,False,True
RES001360,True,False,True,True,True,True,False,True,False,False,True,True,False
RES001361,True,False,False,True,True,False,True,True,True,True,True,False,True
RES001362,True,True,False,True,False,False,False,True,True,True,False,False,True
RES001363,True,False,True,True,True,True,True,False,True,False,True,False,True
RES001364,True,True,False,True,True,True,False,False,True,False,True,False,True
RES001365,False,True,True,False,True,True,True,False,False,False,False,False,True
RES001366,False,True,False,False,True,True,False,False,True,False,False,False,False
RES001367,True,True,False,True,True,True,False,False,False,False,True,False,True
RES001368,False,True,True,False,True,True,True,True,False,True,True,True,True
RES001369,True,True,True,True,False,True,True,False,False,False,False,True,True
RES001370,False,True,False,False,True,False,False,True,True,False,True,False,True
RES001371,True,False,True,True,True,False,False,True,False,False,True,False,True
RES001372,False,False,True,True,True,True,False,True,True,True,False,False,True
RES001373,True,True,False,True,True,False,True,False,False,False,True,False,False
RES001374,True,True,True,True,False,True,True,True,True,False,False,True,False
RES001375,False,False,False,False,False,False,True,True,False,True,True,False,True
RES001376,True,False,False,True,False,True,False,False,True,True,False,False,True
RES001377,False,False,False,False,True,False,False,True,False,True,False,False,True
RES001378,True,False,False,True,True,False,False,True,False,True,False,False,True
RES001379,True,False,True,True,False,True,True,False,True,False,True,True,True
RES001380,True,False,False,True,True,False,True,False,False,True,True,True,True
RES001381,False,False,True,False,True,True,True,True,True,False,True,False,True
RES001382,False,True,True,True,True,True,True,False,True,True,True,False,False
RES001383,False,True,True,False,False,True,True,True,False,False,True,True,False
RES001384,False,True,True,False,True,True,False,False,False,True,True,True,False
RES001385,True,False,False,False,True,True,True,False,True,False,False,True,True
RES001386,False,True,False,False,False,False,False,False,True,True,True,True,True
RES001387,True,False,True,True,True,True,True,False,False,False,False,True,False
RES001388,False,False,False,False,True,False,False,False,False,True,False,True,False
RES001389,False,True,True,False,True,False,False,True,False,False,True,False,True
RES001390,False,False,True,True,False,True,False,True,True,True,True,True,True
RES001391,True,False,True,True,True,False,True,True,True,False,True,False,False
RES001392,False,True,False,False,False,True,True,True,True,False,True,True,False
RES001393,True,True,False,True,False,False,False,True,True,True,True,True,False
RES001394,True,False,False,True,False,False,False,True,False,True,False,True,False
RES001395,True,False,True,True,False,True,True,True,False,False,False,False,True
RES001396,False,True,False,False,False,False,True,True,True,True,True,True,False
RES001397,True,False,True,False,False,True,True,True,True,True,True,False,True
RES001398,False,True,False,False,False,True,True,True,True,True,True,False,False
RES001399,True,True,False,True,True,False,False,False,True,True,True,True,False
RES001400,True,True,True,True,True,False,True,True,False,False,True,False,True
RES001401,False,False,True,False,False,True,False,True,True,True,False,False,False
RES001402,True,False,False,False,True,True,False,True,False,False,False,True,False
RES001403,False,False,True,True,False,False,False,False,True,False,False,True,False
RES001404,True,True,True,True,False,True,True,True,True,True,True,False,True
RES001405,True,True,True,False,True,False,True,True,False,False,False,True,False
RES001406,True,False,False,False,True,True,False,False,False,True,False,True,False
RES001407,True,False,False,True,False,True,False,False,True,True,False,True,True
RES001408,False,True,False,False,True,True,True,True,False,True,True,False,False
RES001409,False,False,False,True,True,True,True,True,True,False,False,False,True
RES001410,True,False,False,True,True,True,True,True,True,True,False,False,False
RES001411,False,False,False,True,False,False,False,False,True,True,True,True,True
RES001412,True,True,True,False,True,True,False,False,False,True,True,False,True
RES001413,True,False,False,True,True,True,False,False,False,True,True,True,True
RES001414,True,False,False,True,False,True,False,True,True,False,True,True,True
RES001415,True,False,False,True,True,False,True,False,False,True,False,False,False
RES001416,True,False,True,True,False,False,True,False,False,False,True,True,True
RES001417,False,False,False,True,False,True,True,False,False,True,True,False,False
RES001418,False,False,True,True,True,False,True,True,False,False,False,True,True
RES001419,True,True,False,True,True,True,True,False,False,False,False,True,False
RES001420,True,True,False,False,False,True,True,True,True,True,True,True,False
RES001421,False,False,True,True,True,True,True,True,False,True,False,False,False
RES001422,False,False,True,False,False,True,True,True,False,False,True,False,False
RES001423,False,False,True,True,True,True,False,True,False,True,True,False,False
RES001424,True,False,True,False,True,True,True,True,False,False,False,False,True
RES001425,True,False,True,False,True,False,True,False,True,True,False,True,True
RES001426,True,True,False,True,True,True,True,True,False,False,False,False,False
RES001427,False,True,True,True,True,True,False,True,True,False,False,True,False
RES001428,False,False,True,False,False,False,False,False,True,True,False,True,False
RES001429,False,False,False,False,False,False,False,True,True,False,True,True,True
RES001430,False,False,False,True,False,True,True,False,False,True,True,True,False
RES001431,True,False,False,True,False,False,False,True,False,False,False,True,True
RES001432,True,True,True,False,False,False,False,True,False,False,False,False,False
RES001433,False,True,False,True,True,True,True,True,False,False,False,True,True
RES001434,True,False,False,False,True,False,False,True,False,True,True,True,True
RES001435,False,True,False,False,True,False,False,True,False,True,True,True,False
RES001436,False,True,True,True,True,False,True,False,False,True,True,False,True
RES001437,False,False,True,False,False,True,False,True,False,True,False,False,False
RES001438,False,True,True,False,False,False,True,False,True,True,True,False,False
RES001439,True,True,False,False,True,True,True,False,False,False,True,False,True
RES001440,False,False,True,True,False,True,True,False,True,False,False,False,False
RES001441,False,True,True,False,False,False,True,False,True,True,False,True,True
RES001442,False,False,False,False,True,False,True,True,False,True,False,False,False
RES001443,False,True,True,False,True,True,True,False,True,True,False,False,True
RES001444,False,False,False,True,False,True,False,False,True,False,True,True,True
RES001445,False,True,True,False,False,False,False,True,False,True,False,False,False
RES001446,True,True,True,False,False,False,True,False,True,False,True,False,False
RES001447,False,False,True,False,True,False,True,True,False,False,False,True,True
